Snow ratio,Log likelihood,Error std,O18 lapse rate
0.71,-2165958.41,0.49,0.01
0.25,-2166772.52,0.49,0.0
0.92,-2167293.3,0.49,-0.0
0.61,-2167569.03,0.49,0.01
0.98,-2168478.35,0.49,-0.0
0.57,-2169319.67,0.49,-0.01
0.23,-2169631.45,0.49,0.0
0.36,-2170069.46,0.49,0.0
0.4,-2170392.49,0.49,0.0
0.64,-2170786.64,0.49,-0.01
0.75,-2172201.85,0.49,0.01
0.32,-2172292.77,0.49,0.0
0.47,-2173502.16,0.49,-0.01
0.28,-2174841.06,0.49,0.0
0.75,-2174989.73,0.49,0.01
0.35,-2176922.06,0.49,0.0
0.77,-2177415.48,0.49,-0.0
0.15,-2178041.33,0.49,-0.0
0.43,-2178863.41,0.49,0.0
0.31,-2180437.75,0.49,0.0
0.31,-2180940.48,0.49,0.0
0.35,-2181936.13,0.49,0.0
0.86,-2183391.27,0.49,0.01
0.34,-2184346.11,0.49,0.0
0.64,-2184495.46,0.49,0.01
0.33,-2185642.94,0.49,0.0
0.09,-2186206.58,0.49,-0.0
0.64,-2188691.91,0.49,-0.01
0.0,-2190318.85,0.49,-0.0
0.3,-2191088.09,0.49,0.0
0.67,-2192745.04,0.49,-0.01
0.08,-2194439.84,0.49,-0.0
0.46,-2194963.76,0.49,-0.01
0.42,-2195641.76,0.49,0.0
0.75,-2196945.13,0.49,0.01
0.26,-2198888.49,0.49,0.0
0.94,-2198899.59,0.49,0.01
0.84,-2199123.94,0.49,-0.0
0.77,-2199821.42,0.49,-0.0
0.81,-2200516.37,0.49,0.01
0.75,-2202061.08,0.49,0.01
0.53,-2202705.31,0.49,0.0
0.46,-2203677.16,0.49,-0.01
0.38,-2204862.84,0.49,0.0
0.78,-2205840.54,0.49,0.01
0.19,-2207167.57,0.49,-0.0
0.28,-2207712.98,0.49,0.0
0.87,-2208803.12,0.49,0.01
0.26,-2209626.7,0.49,0.0
0.21,-2209762.79,0.49,-0.0
0.56,-2212083.05,0.49,-0.01
0.7,-2212728.67,0.49,0.01
0.11,-2215396.66,0.49,-0.0
0.67,-2216968.74,0.49,0.01
0.47,-2217822.06,0.49,-0.01
0.81,-2222992.87,0.49,-0.0
0.8,-2223064.7,0.49,-0.0
0.35,-2223326.83,0.49,0.0
0.53,-2223793.19,0.49,0.0
0.4,-2225496.85,0.49,0.0
0.66,-2227056.35,0.49,-0.01
0.74,-2227756.32,0.49,-0.0
0.07,-2228039.92,0.49,-0.0
0.62,-2228392.21,0.49,-0.01
0.66,-2228503.76,0.49,-0.01
0.26,-2228838.57,0.49,0.0
0.73,-2230356.24,0.49,0.01
0.53,-2231428.83,0.49,-0.01
0.53,-2233030.22,0.49,-0.01
0.58,-2234000.95,0.49,-0.01
0.48,-2234714.05,0.49,-0.01
0.96,-2235404.86,0.49,-0.0
0.49,-2237398.6,0.49,-0.01
0.47,-2239469.9,0.49,-0.01
0.97,-2245910.08,0.49,0.01
0.38,-2246389.78,0.49,0.0
0.44,-2247042.33,0.49,0.0
0.81,-2247527.1,0.49,-0.0
0.86,-2248106.92,0.49,-0.0
0.15,-2248519.98,0.49,-0.0
0.56,-2250335.1,0.49,0.0
0.99,-2250964.54,0.49,0.01
0.58,-2251731.43,0.49,0.01
0.84,-2252422.37,0.49,-0.0
0.09,-2253367.99,0.49,-0.0
0.0,-2253579.39,0.49,-0.0
0.73,-2253791.04,0.49,-0.0
0.79,-2254376.58,0.49,-0.0
0.95,-2254631.97,0.49,0.01
0.8,-2256192.17,0.49,-0.0
0.83,-2258016.63,0.49,0.01
0.78,-2258131.46,0.49,-0.0
0.95,-2259746.82,0.49,0.01
0.04,-2259784.13,0.49,-0.0
0.69,-2261201.2,0.49,0.01
0.64,-2261899.84,0.49,0.01
0.8,-2264500.74,0.49,-0.0
0.4,-2265915.42,0.49,0.0
0.46,-2266060.31,0.49,0.0
0.35,-2269574.5,0.49,0.0
0.15,-2269815.13,0.49,-0.0
0.55,-2270680.56,0.49,-0.01
0.54,-2270849.66,0.49,0.0
0.58,-2271184.98,0.49,-0.01
0.94,-2272410.29,0.49,0.01
0.51,-2272622.23,0.49,0.0
0.12,-2272903.03,0.49,-0.0
0.52,-2274715.81,0.49,-0.01
0.43,-2275408.14,0.49,0.0
0.67,-2275857.99,0.49,-0.01
0.59,-2276283.45,0.49,-0.01
0.39,-2280678.35,0.49,0.0
0.51,-2280686.81,0.49,-0.01
0.75,-2283487.43,0.49,-0.0
0.85,-2285791.63,0.49,0.01
0.85,-2286105.78,0.49,0.01
0.12,-2286848.24,0.49,-0.0
0.15,-2287094.67,0.49,-0.0
0.61,-2287166.93,0.49,-0.01
0.25,-2287699.05,0.49,0.0
0.19,-2288385.37,0.49,-0.0
0.83,-2289651.11,0.49,-0.0
0.8,-2291678.42,0.49,0.01
0.83,-2292516.4,0.49,-0.0
0.36,-2292772.18,0.49,0.0
0.24,-2295137.41,0.49,0.0
0.96,-2295436.0,0.49,0.01
0.98,-2297491.71,0.49,-0.0
0.72,-2298384.07,0.49,-0.01
0.99,-2299769.65,0.49,0.01
0.0,-2300715.98,0.49,-0.0
0.45,-2301175.73,0.49,0.0
0.11,-2301788.65,0.49,-0.0
0.79,-2302402.09,0.49,0.01
0.29,-2303719.35,0.49,0.0
0.47,-2304398.94,0.49,-0.01
0.85,-2305853.58,0.49,0.01
0.16,-2306517.95,0.49,-0.0
0.98,-2306532.16,0.49,-0.0
0.84,-2307776.44,0.49,0.01
0.51,-2308396.44,0.49,-0.01
0.61,-2310941.12,0.49,-0.01
0.45,-2311041.18,0.49,0.0
0.92,-2311166.38,0.49,-0.0
0.69,-2311585.37,0.49,-0.01
0.74,-2312146.0,0.49,0.01
0.22,-2312744.16,0.49,0.0
0.96,-2313064.22,0.49,-0.0
0.59,-2313349.97,0.49,-0.01
0.81,-2314054.96,0.49,0.01
0.01,-2315856.26,0.49,-0.0
0.93,-2316011.05,0.49,0.01
0.77,-2316694.95,0.49,0.01
0.52,-2317031.73,0.49,0.0
0.6,-2317089.94,0.49,0.01
0.73,-2317116.28,0.49,-0.01
0.92,-2317609.23,0.49,-0.0
0.58,-2318308.41,0.49,0.01
0.57,-2318662.68,0.49,-0.01
0.6,-2322189.01,0.49,-0.01
0.63,-2322466.65,0.49,-0.01
0.49,-2322510.89,0.49,-0.01
0.38,-2324036.32,0.49,0.0
0.78,-2325691.83,0.49,0.01
0.43,-2325766.01,0.49,0.0
0.48,-2326127.11,0.49,0.0
0.98,-2328710.06,0.49,0.01
0.25,-2330376.43,0.49,0.0
0.77,-2332543.55,0.49,-0.0
0.12,-2333252.48,0.49,-0.0
0.04,-2335458.92,0.49,-0.0
0.29,-2336473.63,0.49,0.0
0.5,-2337971.21,0.49,0.0
0.05,-2339324.97,0.49,-0.0
0.97,-2340114.4,0.49,-0.0
0.06,-2341589.46,0.49,-0.0
0.1,-2344266.0,0.49,-0.0
0.68,-2345458.3,0.49,-0.01
0.57,-2348377.25,0.49,0.0
0.53,-2349569.11,0.49,0.0
0.7,-2350121.15,0.49,-0.01
0.56,-2350767.41,0.49,0.0
0.2,-2350856.72,0.49,-0.0
0.41,-2350895.9,0.49,0.0
0.38,-2351316.4,0.49,0.0
0.51,-2351512.81,0.49,-0.01
0.81,-2354145.31,0.49,-0.0
0.52,-2354644.24,0.49,0.0
0.17,-2354908.14,0.49,-0.0
0.59,-2355388.97,0.49,-0.01
0.64,-2355566.76,0.49,0.01
0.73,-2355590.25,0.49,-0.01
0.54,-2356674.17,0.49,-0.01
0.02,-2357486.1,0.49,-0.0
0.51,-2358086.28,0.49,0.0
0.81,-2362019.08,0.49,0.01
0.74,-2364208.16,0.49,0.01
0.3,-2365080.14,0.49,0.0
0.41,-2369594.36,0.49,0.0
0.76,-2373366.73,0.49,-0.0
0.97,-2374447.23,0.49,0.01
0.45,-2376223.71,0.49,0.0
0.46,-2380507.07,0.49,0.0
0.54,-2380874.59,0.49,-0.01
0.99,-2381041.3,0.49,-0.0
0.2,-2381650.06,0.49,0.0
0.69,-2381701.36,0.49,0.01
0.24,-2382151.45,0.49,0.0
0.57,-2382430.39,0.49,0.01
0.23,-2383156.87,0.49,0.0
0.87,-2383562.82,0.49,0.01
0.67,-2387626.63,0.49,-0.01
0.58,-2388553.74,0.49,0.01
0.57,-2389308.45,0.49,-0.01
0.84,-2390123.84,0.49,-0.0
0.2,-2390693.11,0.49,0.0
0.22,-2391407.86,0.49,0.0
0.3,-2393377.84,0.49,0.0
0.56,-2394149.05,0.49,-0.01
0.22,-2397328.47,0.49,0.0
0.56,-2398743.91,0.49,0.0
0.28,-2401140.26,0.49,0.0
0.62,-2402152.18,0.49,-0.01
0.91,-2403115.95,0.49,0.01
0.66,-2404545.66,0.49,0.01
0.84,-2404843.86,0.49,0.01
0.99,-2405350.75,0.49,0.01
0.23,-2407009.48,0.49,0.0
0.55,-2407636.32,0.49,0.0
0.91,-2409608.66,0.49,0.01
0.04,-2410519.58,0.49,-0.0
0.26,-2410754.06,0.49,0.0
0.4,-2413028.82,0.49,0.0
0.81,-2413591.58,0.49,-0.0
0.62,-2413687.21,0.49,-0.01
0.61,-2415672.28,0.49,0.01
0.8,-2417132.11,0.49,-0.0
0.07,-2418487.53,0.49,-0.0
0.63,-2419041.53,0.49,-0.01
0.57,-2419237.17,0.49,0.01
0.19,-2419790.68,0.49,-0.0
0.95,-2421458.2,0.49,0.01
0.68,-2428787.64,0.49,-0.01
0.75,-2429002.25,0.49,-0.0
0.15,-2429550.23,0.49,-0.0
0.95,-2430115.13,0.49,0.01
0.6,-2431066.28,0.49,0.01
0.55,-2432497.4,0.49,-0.01
0.55,-2432586.83,0.49,0.0
0.07,-2433282.77,0.49,-0.0
0.55,-2434680.17,0.49,0.0
0.21,-2438006.31,0.49,0.0
0.6,-2441157.75,0.49,-0.01
0.77,-2441541.63,0.49,0.01
0.53,-2441571.56,0.49,-0.01
0.25,-2442237.97,0.49,0.0
0.75,-2442801.92,0.49,0.01
0.75,-2444323.22,0.49,-0.01
0.01,-2447787.16,0.49,-0.0
0.01,-2448010.48,0.49,-0.0
0.56,-2449012.57,0.49,-0.01
0.38,-2450355.89,0.49,0.0
0.67,-2450566.44,0.49,-0.01
0.74,-2452693.84,0.49,-0.01
0.34,-2452867.16,0.49,0.0
0.79,-2453587.36,0.49,-0.0
0.8,-2457417.21,0.49,-0.0
0.79,-2460258.01,0.49,0.01
0.38,-2461021.16,0.49,0.0
0.34,-2462532.78,0.49,0.0
0.66,-2462822.33,0.49,0.01
0.97,-2464340.48,0.49,0.01
0.55,-2465069.45,0.49,-0.01
0.53,-2466633.18,0.49,0.0
0.38,-2466880.53,0.49,0.0
0.66,-2467002.11,0.49,-0.01
0.77,-2469981.57,0.49,0.01
0.85,-2470540.99,0.49,-0.0
0.9,-2470831.22,0.49,0.01
0.35,-2472656.32,0.49,0.0
0.57,-2472665.24,0.49,-0.01
0.38,-2472881.41,0.49,0.0
0.12,-2474961.22,0.49,-0.0
0.04,-2475219.3,0.49,-0.0
0.73,-2475441.53,0.49,0.01
0.96,-2477492.29,0.49,0.01
0.92,-2478458.03,0.49,-0.0
0.97,-2478795.27,0.49,0.01
0.59,-2484869.31,0.49,0.01
0.86,-2485064.23,0.49,-0.0
0.03,-2485367.05,0.49,-0.0
0.39,-2485892.53,0.49,0.0
0.91,-2489045.55,0.49,-0.0
0.54,-2489610.15,0.49,0.0
0.77,-2491010.34,0.49,0.01
0.51,-2492282.97,0.49,-0.01
0.58,-2492738.94,0.49,-0.01
0.9,-2494246.42,0.49,-0.0
0.75,-2494331.79,0.49,-0.01
0.59,-2495997.4,0.49,-0.01
0.77,-2496146.89,0.49,-0.0
0.51,-2498088.44,0.49,0.0
0.15,-2500002.01,0.49,-0.0
0.12,-2500103.48,0.49,-0.0
0.53,-2505900.78,0.49,0.0
0.36,-2508166.6,0.49,0.0
0.87,-2508452.41,0.49,-0.0
0.54,-2509877.92,0.49,-0.01
0.8,-2511357.83,0.49,0.01
0.89,-2511844.81,0.49,-0.0
0.45,-2513067.72,0.49,0.0
0.06,-2514884.3,0.49,-0.0
0.03,-2515562.99,0.49,-0.0
0.32,-2516328.1,0.49,0.0
0.94,-2518793.06,0.49,-0.0
0.31,-2519124.67,0.49,0.0
0.56,-2519488.36,0.49,-0.01
0.27,-2519707.48,0.49,0.0
0.36,-2520281.63,0.49,0.0
0.79,-2521579.0,0.49,0.01
0.79,-2525969.72,0.49,0.01
0.51,-2529677.85,0.49,0.0
0.52,-2529789.31,0.49,0.0
0.04,-2530716.7,0.49,-0.0
0.17,-2531746.5,0.49,-0.0
0.51,-2534350.8,0.49,0.0
0.28,-2535457.77,0.49,0.0
0.0,-2536280.81,0.49,-0.0
0.6,-2539948.53,0.49,-0.01
0.54,-2542117.84,0.49,0.01
0.02,-2544113.52,0.49,-0.0
0.23,-2544910.43,0.49,0.0
0.48,-2546474.41,0.49,0.0
0.66,-2548007.6,0.49,-0.01
0.58,-2548181.19,0.49,-0.01
0.82,-2548781.84,0.49,0.01
0.64,-2549338.04,0.49,0.01
0.18,-2553301.27,0.49,0.0
0.38,-2553316.85,0.49,0.0
0.49,-2553581.2,0.49,0.0
0.49,-2553826.06,0.49,0.0
0.98,-2555429.56,0.49,-0.0
0.6,-2556722.94,0.49,-0.01
0.94,-2558734.19,0.49,-0.0
0.81,-2560172.44,0.49,-0.0
0.76,-2562270.16,0.49,-0.0
0.42,-2563432.51,0.49,0.0
0.01,-2567030.93,0.49,-0.0
0.43,-2569015.01,0.49,0.0
0.88,-2570934.29,0.49,0.01
0.84,-2571146.58,0.49,0.01
0.72,-2574238.55,0.49,0.01
0.54,-2574243.24,0.49,0.01
0.2,-2575853.17,0.49,0.0
0.67,-2578503.14,0.49,-0.01
0.91,-2580919.54,0.49,-0.0
0.02,-2581453.5,0.49,-0.0
0.88,-2584460.06,0.49,0.01
0.59,-2585901.09,0.49,-0.01
0.98,-2588175.16,0.49,-0.0
0.58,-2590496.15,0.49,0.01
0.36,-2591127.29,0.49,0.0
0.6,-2591164.16,0.49,-0.01
0.3,-2591760.77,0.49,0.0
0.77,-2592745.3,0.49,-0.0
0.91,-2593609.51,0.49,0.01
0.23,-2596367.08,0.49,0.0
0.7,-2598143.36,0.49,-0.01
0.61,-2599257.18,0.49,-0.01
0.51,-2599625.31,0.49,0.0
0.61,-2599663.96,0.49,0.01
0.37,-2600221.17,0.49,0.0
0.9,-2601360.17,0.49,0.01
0.85,-2604194.25,0.49,-0.0
0.89,-2605982.9,0.49,0.01
0.4,-2609156.66,0.49,0.0
0.88,-2611026.58,0.49,0.01
0.01,-2613512.38,0.49,-0.0
0.59,-2613698.33,0.49,-0.01
0.16,-2616842.13,0.49,-0.0
0.55,-2619755.18,0.49,0.01
0.13,-2624827.99,0.49,-0.0
0.3,-2630120.11,0.49,0.0
0.31,-2630186.09,0.49,0.0
0.66,-2630374.67,0.49,-0.01
0.57,-2633228.03,0.49,0.01
0.75,-2633347.44,0.49,-0.01
0.52,-2633383.56,0.49,-0.01
0.99,-2634465.86,0.49,-0.0
0.02,-2636266.93,0.49,-0.0
0.9,-2637522.89,0.49,-0.0
0.8,-2637686.01,0.49,0.01
0.7,-2640171.95,0.49,0.01
0.16,-2640472.49,0.49,-0.0
0.65,-2647179.91,0.49,0.01
0.32,-2647295.84,0.49,0.0
0.04,-2648697.41,0.49,-0.0
0.43,-2653797.8,0.49,0.0
0.56,-2655110.91,0.49,-0.01
0.69,-2663811.01,0.49,0.01
0.1,-2664654.29,0.49,-0.0
0.34,-2664748.8,0.49,0.0
0.46,-2664875.85,0.49,0.0
0.84,-2665070.34,0.49,-0.0
0.61,-2665161.92,0.49,-0.01
0.76,-2666227.77,0.49,-0.01
0.21,-2668884.25,0.49,0.0
0.04,-2669843.41,0.49,-0.0
0.57,-2670499.08,0.49,-0.01
0.54,-2677658.74,0.49,-0.01
0.22,-2681282.62,0.49,0.0
0.87,-2681630.35,0.49,-0.0
0.71,-2682449.08,0.49,-0.01
0.53,-2684061.16,0.49,0.01
0.59,-2684803.92,0.49,0.01
0.46,-2690061.49,0.49,0.0
0.52,-2690517.69,0.49,0.01
0.03,-2691343.24,0.49,-0.0
0.66,-2691413.59,0.49,0.01
0.23,-2694282.18,0.49,0.0
0.73,-2697001.95,0.49,0.01
0.58,-2697782.62,0.49,0.01
0.23,-2703567.92,0.49,0.0
0.43,-2703732.1,0.49,0.0
0.03,-2704550.53,0.49,-0.0
0.53,-2708604.67,0.49,-0.01
0.66,-2710772.36,0.49,-0.01
0.77,-2712987.31,0.49,0.01
0.58,-2713699.88,0.49,-0.01
0.55,-2714796.6,0.49,0.01
0.78,-2717883.25,0.49,0.01
0.56,-2718038.78,0.49,0.01
0.04,-2718292.46,0.49,-0.0
0.38,-2718296.35,0.49,0.0
0.52,-2719092.75,0.49,0.01
0.33,-2719961.26,0.49,0.0
0.55,-2720161.49,0.49,-0.01
0.7,-2720712.36,0.49,-0.01
0.66,-2720857.96,0.49,0.01
0.31,-2721201.14,0.49,0.0
0.86,-2722608.42,0.49,-0.0
0.65,-2722803.52,0.49,-0.01
0.16,-2725810.36,0.49,0.0
0.83,-2727953.4,0.49,-0.0
0.97,-2730233.65,0.49,-0.0
0.19,-2731822.31,0.49,0.0
0.06,-2733133.4,0.49,-0.0
0.39,-2734987.47,0.49,0.0
0.53,-2735555.11,0.49,0.01
0.32,-2737673.69,0.49,0.0
0.84,-2738119.57,0.49,-0.0
0.9,-2739260.83,0.49,-0.0
0.53,-2739943.85,0.49,0.01
0.05,-2744157.11,0.49,-0.0
0.61,-2746284.25,0.49,-0.01
0.62,-2747204.18,0.49,-0.01
0.87,-2747303.02,0.49,-0.0
0.28,-2748380.44,0.49,0.0
0.63,-2750001.04,0.49,0.01
0.29,-2750630.99,0.49,0.0
0.1,-2750712.52,0.49,-0.0
0.99,-2752161.4,0.49,-0.0
0.56,-2755645.95,0.49,-0.01
0.2,-2755729.15,0.49,0.0
0.92,-2757585.88,0.49,-0.0
0.8,-2757752.07,0.49,0.01
0.41,-2759222.39,0.49,0.0
0.87,-2759402.27,0.49,-0.0
0.04,-2763391.26,0.49,-0.0
0.67,-2763715.83,0.49,0.01
0.28,-2765404.86,0.49,0.0
0.75,-2767145.87,0.49,0.01
0.74,-2767885.31,0.49,0.01
0.64,-2768919.25,0.49,-0.01
0.75,-2771906.25,0.49,-0.01
0.91,-2772792.92,0.49,-0.0
0.14,-2772799.63,0.49,-0.0
0.12,-2774174.57,0.49,-0.0
0.07,-2775095.1,0.49,-0.0
0.11,-2775547.9,0.49,-0.0
0.13,-2778041.45,0.49,-0.0
0.69,-2779418.66,0.49,-0.01
0.19,-2780165.0,0.49,0.0
0.82,-2781963.22,0.49,0.01
0.2,-2786946.24,0.49,0.0
0.03,-2787624.3,0.49,-0.0
0.56,-2790832.59,0.49,0.01
0.64,-2791781.86,0.49,-0.01
0.55,-2792814.89,0.49,-0.01
0.34,-2795520.57,0.49,0.0
0.67,-2795782.41,0.49,0.01
0.86,-2796732.75,0.49,-0.0
0.48,-2798839.9,0.49,0.0
0.48,-2799951.4,0.49,0.0
0.8,-2800580.13,0.49,0.01
0.71,-2801141.02,0.49,-0.01
0.49,-2803062.15,0.49,0.0
0.63,-2803557.86,0.49,-0.01
0.77,-2809761.29,0.49,0.01
0.17,-2813070.95,0.49,0.0
0.01,-2813849.01,0.49,-0.0
0.58,-2816274.87,0.49,0.01
0.79,-2816535.93,0.49,-0.01
0.6,-2819189.03,0.49,-0.01
0.69,-2820018.05,0.49,-0.01
0.69,-2820771.9,0.49,-0.01
0.56,-2823202.9,0.49,0.01
0.54,-2824264.83,0.49,0.01
0.29,-2824487.79,0.49,0.0
0.07,-2825765.72,0.49,-0.0
0.41,-2827332.32,0.49,0.0
0.43,-2829588.94,0.49,0.0
0.2,-2829963.33,0.49,0.0
0.45,-2830233.87,0.49,0.0
0.9,-2831950.95,0.49,-0.0
0.13,-2833499.26,0.49,-0.0
0.78,-2835016.79,0.49,0.01
0.63,-2836221.79,0.49,0.01
0.77,-2837425.34,0.49,-0.01
0.88,-2840005.1,0.49,-0.0
0.14,-2840096.98,0.49,-0.0
0.91,-2840632.19,0.49,-0.0
0.5,-2842190.53,0.49,0.01
0.56,-2842460.63,0.49,0.01
0.67,-2842912.63,0.49,-0.01
0.8,-2843144.44,0.49,-0.0
0.6,-2843154.89,0.49,-0.01
0.57,-2843319.63,0.49,0.01
0.87,-2844272.97,0.49,-0.0
0.5,-2845692.13,0.49,0.0
0.76,-2847155.82,0.49,-0.01
0.54,-2848747.63,0.49,0.01
0.53,-2848783.46,0.49,0.01
0.69,-2850584.81,0.49,0.01
0.97,-2851780.25,0.49,-0.0
0.19,-2852086.39,0.49,0.0
0.7,-2852667.56,0.49,-0.01
0.82,-2852830.88,0.49,0.01
0.77,-2852936.26,0.49,0.01
0.19,-2853456.01,0.49,0.0
0.06,-2855393.56,0.49,-0.0
0.6,-2858004.31,0.49,-0.01
0.67,-2859228.65,0.49,0.01
0.69,-2859426.62,0.49,0.01
1.0,-2860671.81,0.49,-0.0
0.61,-2861147.41,0.49,-0.01
0.66,-2862823.94,0.49,-0.01
0.19,-2863401.07,0.49,0.0
0.6,-2864277.22,0.49,-0.01
0.23,-2869362.61,0.49,0.0
0.69,-2869572.32,0.49,0.01
0.77,-2872702.89,0.49,-0.01
0.63,-2873163.76,0.49,-0.01
0.15,-2874835.33,0.49,0.0
0.15,-2875223.24,0.49,0.0
0.24,-2875334.43,0.49,0.0
0.66,-2875881.42,0.49,0.01
0.21,-2881190.38,0.49,0.0
0.78,-2884677.83,0.49,0.01
0.05,-2884932.75,0.49,-0.0
0.8,-2886448.1,0.49,-0.01
0.27,-2888073.58,0.49,0.0
0.59,-2888320.86,0.49,0.01
0.6,-2889782.69,0.49,0.01
0.52,-2890491.64,0.49,0.01
0.69,-2890519.6,0.49,0.01
0.19,-2892206.88,0.49,0.0
0.43,-2894140.34,0.49,0.0
0.23,-2897872.64,0.49,0.0
0.12,-2899548.32,0.49,-0.0
0.43,-2900793.7,0.49,0.0
0.12,-2901597.14,0.49,-0.0
0.62,-2902084.57,0.49,0.01
0.84,-2902492.44,0.49,-0.0
0.79,-2904247.93,0.49,-0.01
0.65,-2904534.61,0.49,-0.01
0.98,-2906806.32,0.49,-0.0
0.58,-2908050.5,0.49,0.01
0.69,-2912745.47,0.49,-0.01
0.77,-2914202.35,0.49,0.01
0.55,-2914381.19,0.49,-0.01
0.06,-2915587.9,0.49,-0.0
0.01,-2915702.77,0.49,-0.0
0.19,-2917073.71,0.49,0.0
0.62,-2918105.73,0.49,-0.01
0.69,-2920251.23,0.49,0.01
0.76,-2920277.58,0.49,-0.01
0.38,-2920326.76,0.49,0.0
0.88,-2920535.46,0.49,-0.0
0.0,-2921044.36,0.49,-0.0
0.25,-2922942.06,0.49,0.0
0.19,-2926249.85,0.49,0.0
0.73,-2926633.41,0.49,0.01
0.38,-2929801.48,0.49,0.0
0.5,-2929880.42,0.49,0.01
0.42,-2929964.71,0.49,0.0
0.26,-2930236.95,0.49,0.0
0.9,-2931128.97,0.49,-0.0
0.75,-2932395.95,0.49,-0.01
0.69,-2932607.07,0.49,0.01
0.9,-2933613.63,0.49,-0.0
0.96,-2933753.57,0.49,-0.0
0.27,-2936934.36,0.49,0.0
0.93,-2937786.06,0.49,-0.0
0.79,-2942332.66,0.49,-0.01
0.89,-2943878.27,0.49,-0.0
0.65,-2944292.14,0.49,-0.01
0.01,-2944966.06,0.49,-0.0
0.77,-2947342.0,0.49,-0.01
0.09,-2948574.89,0.49,-0.0
0.76,-2949303.35,0.49,0.01
0.62,-2949332.24,0.49,0.01
0.77,-2951070.91,0.49,-0.01
0.56,-2954828.87,0.49,0.01
0.25,-2955605.06,0.49,0.0
0.79,-2958684.4,0.49,0.01
0.78,-2959039.97,0.49,0.01
0.97,-2959590.11,0.49,-0.0
0.98,-2960817.21,0.49,-0.0
0.3,-2961025.94,0.49,0.0
0.94,-2962018.3,0.49,-0.0
0.36,-2962258.55,0.49,0.0
0.85,-2962582.61,0.49,-0.0
0.87,-2969306.87,0.49,-0.0
0.31,-2973695.1,0.49,0.0
0.29,-2975521.34,0.49,0.0
0.2,-2976327.8,0.49,0.0
0.09,-2976672.18,0.49,-0.0
0.36,-2978269.95,0.49,0.0
0.31,-2979255.34,0.49,0.0
0.17,-2980764.95,0.49,0.0
0.66,-2983365.54,0.49,-0.01
0.64,-2984738.0,0.49,-0.01
0.66,-2985557.7,0.49,0.01
0.81,-2986803.24,0.49,-0.0
0.62,-2987075.53,0.49,-0.01
0.39,-2988192.09,0.49,0.0
0.67,-2989503.03,0.49,0.01
0.67,-2991346.53,0.49,-0.01
0.03,-2992026.74,0.49,-0.0
0.05,-2998630.71,0.49,-0.0
0.22,-2998845.22,0.49,0.0
0.65,-3003276.11,0.49,-0.01
0.78,-3004483.83,0.49,0.01
0.19,-3006774.83,0.49,0.0
0.94,-3013106.14,0.49,-0.0
0.3,-3013674.14,0.49,0.0
0.76,-3014589.43,0.49,0.01
0.25,-3014627.28,0.49,0.0
0.4,-3017449.23,0.49,0.0
0.33,-3022325.11,0.49,0.0
0.8,-3027326.41,0.49,-0.01
0.58,-3032084.41,0.49,0.01
0.76,-3032729.14,0.49,-0.01
0.64,-3034751.91,0.49,-0.01
0.38,-3034823.97,0.49,0.0
0.57,-3038355.77,0.49,-0.01
0.32,-3038856.53,0.49,0.0
0.99,-3040272.57,0.49,-0.0
0.62,-3042090.94,0.49,0.01
0.12,-3046028.65,0.49,0.0
0.04,-3048519.48,0.49,-0.0
0.57,-3053299.98,0.49,0.01
0.09,-3054774.75,0.49,-0.0
0.91,-3056216.07,0.49,-0.0
0.78,-3057440.05,0.49,-0.01
0.57,-3057698.0,0.49,0.01
0.53,-3058160.91,0.49,0.01
0.74,-3058769.51,0.49,-0.01
0.01,-3058799.84,0.49,-0.0
0.93,-3060050.95,0.49,-0.0
0.1,-3060275.2,0.49,-0.0
0.63,-3060491.55,0.49,0.01
0.62,-3061039.58,0.49,0.01
0.4,-3061925.27,0.49,0.0
0.21,-3064229.39,0.49,0.0
0.46,-3065703.48,0.49,0.0
0.28,-3066485.61,0.49,0.0
0.06,-3067582.84,0.49,-0.0
0.65,-3069707.91,0.49,0.01
0.67,-3071239.72,0.49,-0.01
0.07,-3075936.3,0.49,-0.0
0.98,-3078888.63,0.49,-0.0
0.61,-3082368.94,0.49,-0.01
0.28,-3083149.68,0.49,0.0
0.85,-3085741.51,0.49,-0.0
0.84,-3086629.34,0.49,-0.0
0.68,-3087926.26,0.49,0.01
0.83,-3092721.42,0.49,-0.0
0.2,-3093018.87,0.49,0.0
0.88,-3093235.24,0.49,-0.0
0.84,-3096063.93,0.49,-0.0
0.54,-3099468.97,0.49,0.01
0.43,-3102195.29,0.49,0.0
0.67,-3103284.14,0.49,0.01
0.03,-3104659.17,0.49,-0.0
0.96,-3104703.79,0.49,-0.0
0.29,-3104799.39,0.49,0.0
0.91,-3105936.43,0.49,-0.0
0.76,-3108434.78,0.49,0.01
0.75,-3109889.49,0.49,-0.01
0.55,-3110012.64,0.49,0.01
0.42,-3114623.22,0.49,0.0
0.73,-3117433.43,0.49,-0.01
0.06,-3118221.5,0.49,-0.0
0.97,-3119760.08,0.49,-0.0
0.95,-3124099.44,0.49,-0.0
0.57,-3124181.34,0.49,0.01
0.63,-3124692.77,0.49,0.01
0.91,-3126966.32,0.49,-0.0
0.15,-3127567.87,0.49,0.0
0.65,-3127923.86,0.49,-0.01
0.69,-3128048.56,0.49,0.01
0.91,-3128065.32,0.49,-0.0
0.8,-3129399.63,0.49,-0.01
0.82,-3130322.37,0.49,-0.01
0.52,-3130620.35,0.49,0.01
